Date,Year-ended non-farm average earnings per hour growth,Year-ended non-farm labour productivity per hour growth,GDPGrowth,Year-ended household consumption growth,Year-ended dwelling investment growth,Year-ended business investment growth,Year-ended public demand growth,Year-ended domestic final demand growth,Changes in inventories,Changes in inventories contribution to GDP year-ended growth,Year-ended gross national expenditure growth,Household consumption share of output,Dwelling investment share of output,Business investment share of output,Public demand share of output,Private non-financial corporations GOS share of output,Year-ended real household disposable income growth,Household saving ratio,Year-ended inflation,Year-ended inflation target,Year-ended trimmed mean inflation,Year-ended trimmed mean inflation taget,Quarterly inflation,Quarterly inflation annualised,Quarterly inflation annualised target,Quarterly trimmed mean inflation,Quarterly trimmed mean inflation annualised,Quarterly trimmed mean inflation annualised target,Business inflation expectations 3-months ahead,Interest rate,IntRateChange,USDAUD,TWI,Unemployment rate,Unemployment rate trend,Year-ended hours worked trend growth,Average hours worked trend,Job vacancies,Private sector job vacancies,Vacancies to labour force ratio,Consumer Sentiment,GDPGrowth_LAG_1,GDPGrowth_DELTA_1,GDPGrowth_LAG_3,GDPGrowth_DELTA_3,GDPGrowth_LAG_6,GDPGrowth_DELTA_6,GDPGrowth_LAG_12,GDPGrowth_DELTA_12,Year-ended inflation_LAG_1,Year-ended inflation_DELTA_1,Year-ended inflation_LAG_3,Year-ended inflation_DELTA_3,Year-ended inflation_LAG_6,Year-ended inflation_DELTA_6,Year-ended inflation_LAG_12,Year-ended inflation_DELTA_12,Year-ended inflation target_LAG_1,Year-ended inflation target_DELTA_1,Year-ended inflation target_LAG_3,Year-ended inflation target_DELTA_3,Year-ended inflation target_LAG_6,Year-ended inflation target_DELTA_6,Year-ended inflation target_LAG_12,Year-ended inflation target_DELTA_12,Year-ended trimmed mean inflation_LAG_1,Year-ended trimmed mean inflation_DELTA_1,Year-ended trimmed mean inflation_LAG_3,Year-ended trimmed mean inflation_DELTA_3,Year-ended trimmed mean inflation_LAG_6,Year-ended trimmed mean inflation_DELTA_6,Year-ended trimmed mean inflation_LAG_12,Year-ended trimmed mean inflation_DELTA_12,Year-ended trimmed mean inflation taget_LAG_1,Year-ended trimmed mean inflation taget_DELTA_1,Year-ended trimmed mean inflation taget_LAG_3,Year-ended trimmed mean inflation taget_DELTA_3,Year-ended trimmed mean inflation taget_LAG_6,Year-ended trimmed mean inflation taget_DELTA_6,Year-ended trimmed mean inflation taget_LAG_12,Year-ended trimmed mean inflation taget_DELTA_12,Quarterly trimmed mean inflation annualised target_LAG_1,Quarterly trimmed mean inflation annualised target_DELTA_1,Quarterly trimmed mean inflation annualised target_LAG_3,Quarterly trimmed mean inflation annualised target_DELTA_3,Quarterly trimmed mean inflation annualised target_LAG_6,Quarterly trimmed mean inflation annualised target_DELTA_6,Quarterly trimmed mean inflation annualised target_LAG_12,Quarterly trimmed mean inflation annualised target_DELTA_12,Interest rate_LAG_1,Interest rate_DELTA_1,Interest rate_LAG_3,Interest rate_DELTA_3,Interest rate_LAG_6,Interest rate_DELTA_6,Interest rate_LAG_12,Interest rate_DELTA_12,IntRateChange_LAG_1,IntRateChange_DELTA_1,IntRateChange_LAG_3,IntRateChange_DELTA_3,IntRateChange_LAG_6,IntRateChange_DELTA_6,IntRateChange_LAG_12,IntRateChange_DELTA_12,Unemployment rate_LAG_1,Unemployment rate_DELTA_1,Unemployment rate_LAG_3,Unemployment rate_DELTA_3,Unemployment rate_LAG_6,Unemployment rate_DELTA_6,Unemployment rate_LAG_12,Unemployment rate_DELTA_12,Average hours worked trend_LAG_1,Average hours worked trend_DELTA_1,Average hours worked trend_LAG_3,Average hours worked trend_DELTA_3,Average hours worked trend_LAG_6,Average hours worked trend_DELTA_6,Average hours worked trend_LAG_12,Average hours worked trend_DELTA_12,Job vacancies_LAG_1,Job vacancies_DELTA_1,Job vacancies_LAG_3,Job vacancies_DELTA_3,Job vacancies_LAG_6,Job vacancies_DELTA_6,Job vacancies_LAG_12,Job vacancies_DELTA_12,Consumer Sentiment_LAG_1,Consumer Sentiment_DELTA_1,Consumer Sentiment_LAG_3,Consumer Sentiment_DELTA_3,Consumer Sentiment_LAG_6,Consumer Sentiment_DELTA_6,Consumer Sentiment_LAG_12,Consumer Sentiment_DELTA_12,IntRateChangeCoded
1/7/2019,1.2,-0.8,0.6,1.3,-3,-1.8,4.1,1,580,0,1,53.7,5.6,11.8,25.3,19.6,2.7,6.6,1.6,-0.9,1.5,-1,0.7,2.8,0.3,0.4,1.6,-0.9,1.7,1,0,0.6858,58.9,5.3,5.3,1.8,31.6,227.2,205.1,1.7,-3,0.6,0,0.3,0.3,0.4,0.2,1.1,-0.5,1.3,0.3,1.3,0.3,1.8,-0.2,2.1,-0.5,-1.2,0.3,-1.2,0.3,-0.7,-0.2,-0.4,-0.5,1.6,-0.1,1.6,-0.1,1.8,-0.3,1.7,-0.2,-0.9,-0.1,-0.9,-0.1,-0.7,-0.3,-0.8,-0.2,-1.3,0.4,-1.3,0.4,-0.9,0,-0.9,0,1,0,1.5,-0.5,1.5,-0.5,1.5,-0.5,-0.25,0.25,0,0,0,0,0,0,5.3,0,5.2,0.1,5,0.3,5.3,0,31.7,-0.1,31.8,-0.2,31.8,-0.2,31.9,-0.3,227.2,0,232.5,-5.3,232.4,-5.2,223.5,3.7,1,-4,1,-4,0,-3,6,-9,0
1/8/2019,3.9,0.1,0.3,0.9,-8.6,-2.4,6.7,1.1,-2074,-0.8,0.3,53.4,5.3,11.4,25.6,19.5,1.3,5.5,1.6,-0.9,1.5,-1,0.7,2.8,0.3,0.4,1.6,-0.9,1.7,1,0,0.6758,59.2,5.3,5.3,1.7,31.6,221.8,198.1,1.6,0,0.6,-0.3,0.6,-0.3,0.3,0,0.7,-0.4,1.6,0,1.3,0.3,1.8,-0.2,2.1,-0.5,-0.9,0,-1.2,0.3,-0.7,-0.2,-0.4,-0.5,1.5,0,1.6,-0.1,1.8,-0.3,1.7,-0.2,-1,0,-0.9,-0.1,-0.7,-0.3,-0.8,-0.2,-0.9,0,-1.3,0.4,-0.9,0,-0.9,0,1,0,1.25,-0.25,1.5,-0.5,1.5,-0.5,0,0,-0.25,0.25,0,0,0,0,5.3,0,5.2,0.1,5,0.3,5.2,0.1,31.6,0,31.7,-0.1,31.8,-0.2,31.9,-0.3,227.2,-5.4,227.2,-5.4,232.5,-10.7,227.1,-5.3,-3,3,1,-1,4,-4,4,-4,0
1/9/2019,3.9,0.1,0.3,0.9,-8.6,-2.4,6.7,1.1,-2074,-0.8,0.3,53.4,5.3,11.4,25.6,19.5,1.3,5.5,1.6,-0.9,1.5,-1,0.7,2.8,0.3,0.4,1.6,-0.9,1.7,0.75,-0.25,0.6703,60,5.2,5.3,1.7,31.6,221.8,198.1,1.6,-2,0.3,0,0.6,-0.3,0.3,0,0.7,-0.4,1.6,0,1.3,0.3,1.8,-0.2,2.1,-0.5,-0.9,0,-1.2,0.3,-0.7,-0.2,-0.4,-0.5,1.5,0,1.6,-0.1,1.8,-0.3,1.7,-0.2,-1,0,-0.9,-0.1,-0.7,-0.3,-0.8,-0.2,-0.9,0,-1.3,0.4,-0.9,0,-0.9,0,1,-0.25,1,-0.25,1.5,-0.75,1.5,-0.75,0,-0.25,-0.25,0,0,-0.25,0,-0.25,5.3,-0.1,5.3,-0.1,5.1,0.1,5,0.2,31.6,0,31.7,-0.1,31.8,-0.2,31.8,-0.2,221.8,0,227.2,-5.4,232.5,-10.7,227.1,-5.3,0,-2,1,-3,-1,-1,1,-3,-1
1/10/2019,3.9,0.1,0.3,0.9,-8.6,-2.4,6.7,1.1,-2074,-0.8,0.3,53.4,5.3,11.4,25.6,19.5,1.3,5.5,1.7,-0.8,1.5,-1,0.4,1.6,-0.9,0.4,1.6,-0.9,1,0.75,0,0.6914,59,5.3,5.2,1.6,31.6,221.8,198.1,1.6,-7,0.3,0,0.6,-0.3,0.3,0,0.7,-0.4,1.6,0.1,1.6,0.1,1.3,0.4,1.9,-0.2,-0.9,0.1,-0.9,0.1,-1.2,0.4,-0.6,-0.2,1.5,0,1.5,0,1.6,-0.1,1.7,-0.2,-1,0,-1,0,-0.9,-0.1,-0.8,-0.2,-0.9,0,-0.9,0,-1.3,0.4,-0.9,0,0.75,0,1,-0.25,1.5,-0.75,1.5,-0.75,-0.25,0.25,0,0,0,0,0,0,5.2,0.1,5.3,0,5.2,0.1,5,0.3,31.6,0,31.6,0,31.8,-0.2,31.8,-0.2,221.8,0,227.2,-5.4,232.5,-10.7,227.1,-5.3,-2,-5,-3,-4,1,-8,1,-8,0
1/11/2019,3.6,0.2,0.5,0.6,-8.1,-0.3,5.9,1.2,-827,-0.2,0.9,52.8,5.2,11.5,25.7,19.8,3.3,8,1.7,-0.8,1.5,-1,0.4,1.6,-0.9,0.4,1.6,-0.9,1,0.75,0,0.6819,60.3,5.2,5.2,1.4,31.6,230.5,206,1.7,-3,0.3,0.2,0.3,0.2,0.6,-0.1,0.4,0.1,1.7,0,1.6,0.1,1.3,0.4,1.9,-0.2,-0.8,0,-0.9,0.1,-1.2,0.4,-0.6,-0.2,1.5,0,1.5,0,1.6,-0.1,1.7,-0.2,-1,0,-1,0,-0.9,-0.1,-0.8,-0.2,-0.9,0,-0.9,0,-1.3,0.4,-0.9,0,0.75,0,1,-0.25,1.25,-0.5,1.5,-0.75,0,0,0,0,-0.25,0.25,0,0,5.3,-0.1,5.3,-0.1,5.2,0,5.1,0.1,31.6,0,31.6,0,31.7,-0.1,31.8,-0.2,221.8,8.7,221.8,8.7,227.2,3.3,232.4,-1.9,-7,4,0,-3,1,-4,4,-7,0
1/12/2019,3.6,0.2,0.5,0.6,-8.1,-0.3,5.9,1.2,-827,-0.2,0.9,52.8,5.2,11.5,25.7,19.8,3.3,8,1.7,-0.8,1.5,-1,0.4,1.6,-0.9,0.4,1.6,-0.9,1,0.75,0,0.6982,58.1,5,5.2,1.1,31.5,230.5,206,1.7,-5,0.5,0,0.3,0.2,0.6,-0.1,0.4,0.1,1.7,0,1.6,0.1,1.3,0.4,1.9,-0.2,-0.8,0,-0.9,0.1,-1.2,0.4,-0.6,-0.2,1.5,0,1.5,0,1.6,-0.1,1.7,-0.2,-1,0,-1,0,-0.9,-0.1,-0.8,-0.2,-0.9,0,-0.9,0,-1.3,0.4,-0.9,0,0.75,0,0.75,0,1,-0.25,1.5,-0.75,0,0,-0.25,0.25,-0.25,0.25,0,0,5.2,-0.2,5.2,-0.2,5.3,-0.3,5,0,31.6,-0.1,31.6,-0.1,31.7,-0.2,31.8,-0.3,230.5,0,221.8,8.7,227.2,3.3,232.4,-1.9,-3,-2,-2,-3,1,-6,4,-9,0
1/1/2020,3.6,0.2,0.5,0.6,-8.1,-0.3,5.9,1.2,-827,-0.2,0.9,52.8,5.2,11.5,25.7,19.8,3.3,8,1.8,-0.7,1.5,-1,0.6,2.4,-0.1,0.4,1.6,-0.9,1.1,0.75,0,0.6688,57,5.2,5.2,0.6,31.5,230.5,206,1.7,-7,0.5,0,0.3,0.2,0.6,-0.1,0.4,0.1,1.7,0.1,1.7,0.1,1.6,0.2,1.8,0,-0.8,0.1,-0.8,0.1,-0.9,0.2,-0.7,0,1.5,0,1.5,0,1.5,0,1.8,-0.3,-1,0,-1,0,-1,0,-0.7,-0.3,-0.9,0,-0.9,0,-0.9,0,-0.9,0,0.75,0,0.75,0,1,-0.25,1.5,-0.75,0,0,0,0,0,0,0,0,5,0.2,5.3,-0.1,5.3,-0.1,5,0.2,31.5,0,31.6,-0.1,31.6,-0.1,31.8,-0.3,230.5,0,221.8,8.7,227.2,3.3,232.4,-1.9,-5,-2,-7,0,-3,-4,0,-7,0
1/2/2020,3.7,0.5,0.5,0.7,-8.1,0.2,5.8,1.5,-1639,-0.3,1.1,53.3,5.1,11.6,26.2,19.6,1.8,7.2,1.8,-0.7,1.5,-1,0.6,2.4,-0.1,0.4,1.6,-0.9,1.1,0.5,-0.25,0.6524,54.7,5.1,5.2,0.2,31.4,227.4,202.4,1.7,-4,0.5,0,0.5,0,0.3,0.2,0.3,0.2,1.8,0,1.7,0.1,1.6,0.2,1.8,0,-0.7,0,-0.8,0.1,-0.9,0.2,-0.7,0,1.5,0,1.5,0,1.5,0,1.8,-0.3,-1,0,-1,0,-1,0,-0.7,-0.3,-0.9,0,-0.9,0,-0.9,0,-0.9,0,0.75,-0.25,0.75,-0.25,1,-0.5,1.5,-1,0,-0.25,0,-0.25,0,-0.25,0,-0.25,5.2,-0.1,5.2,-0.1,5.3,-0.2,5,0.1,31.5,-0.1,31.6,-0.2,31.6,-0.2,31.8,-0.4,230.5,-3.1,230.5,-3.1,221.8,5.6,232.5,-5.1,-7,3,-3,-1,0,-4,4,-8,-1
1/3/2020,3.7,0.5,0.5,0.7,-8.1,0.2,5.8,1.5,-1639,-0.3,1.1,53.3,5.1,11.6,26.2,19.6,1.8,7.2,1.8,-0.7,1.5,-1,0.6,2.4,-0.1,0.4,1.6,-0.9,1.1,0.25,-0.25,0.6107,57.8,5.2,5.3,-0.1,31.4,227.4,202.4,1.7,-8,0.5,0,0.5,0,0.3,0.2,0.3,0.2,1.8,0,1.7,0.1,1.6,0.2,1.8,0,-0.7,0,-0.8,0.1,-0.9,0.2,-0.7,0,1.5,0,1.5,0,1.5,0,1.8,-0.3,-1,0,-1,0,-1,0,-0.7,-0.3,-0.9,0,-0.9,0,-0.9,0,-0.9,0,0.5,-0.25,0.75,-0.5,0.75,-0.5,1.5,-1.25,-0.25,0,0,-0.25,-0.25,0,0,-0.25,5.1,0.1,5,0.2,5.2,0,5.1,0.1,31.4,0,31.5,-0.1,31.6,-0.2,31.8,-0.4,227.4,0,230.5,-3.1,221.8,5.6,232.5,-5.1,-4,-4,-5,-3,-2,-6,-1,-7,-1
1/4/2020,3.7,0.5,0.5,0.7,-8.1,0.2,5.8,1.5,-1639,-0.3,1.1,53.3,5.1,11.6,26.2,19.6,1.8,7.2,2.2,-0.3,1.7,-0.8,0.5,2,-0.5,0.5,2,-0.5,0.7,0.25,0,0.6424,58.8,6.3,6.7,-9.9,29.9,227.4,202.4,1.7,-24,0.5,0,0.5,0,0.3,0.2,0.3,0.2,1.8,0.4,1.8,0.4,1.7,0.5,1.3,0.9,-0.7,0.4,-0.7,0.4,-0.8,0.5,-1.2,0.9,1.5,0.2,1.5,0.2,1.5,0.2,1.6,0.1,-1,0.2,-1,0.2,-1,0.2,-0.9,0.1,-0.9,0.4,-0.9,0.4,-0.9,0.4,-1.3,0.8,0.25,0,0.75,-0.5,0.75,-0.5,1.5,-1.25,-0.25,0.25,0,0,0,0,0,0,5.2,1.1,5.2,1.1,5.3,1,5.2,1.1,31.4,-1.5,31.5,-1.6,31.6,-1.7,31.8,-1.9,227.4,0,230.5,-3.1,221.8,5.6,232.5,-5.1,-8,-16,-7,-17,-7,-17,1,-25,0
1/5/2020,5.7,2.4,-0.2,-0.8,-5.5,-1.2,6.6,1,-2746,-0.6,0.4,52.6,5.1,11.5,26.7,19.2,2.7,9.9,2.2,-0.3,1.7,-0.8,0.5,2,-0.5,0.5,2,-0.5,0.7,0.25,0,0.6785,60,7,6.9,-9.7,29.9,128.4,110.6,1,-12,0.5,-0.7,0.5,-0.7,0.5,-0.7,0.6,-0.8,2.2,0,1.8,0.4,1.7,0.5,1.3,0.9,-0.3,0,-0.7,0.4,-0.8,0.5,-1.2,0.9,1.7,0,1.5,0.2,1.5,0.2,1.6,0.1,-0.8,0,-1,0.2,-1,0.2,-0.9,0.1,-0.5,0,-0.9,0.4,-0.9,0.4,-1.3,0.8,0.25,0,0.5,-0.25,0.75,-0.5,1.25,-1,0,0,-0.25,0.25,0,0,-0.25,0.25,6.3,0.7,5.1,1.9,5.2,1.8,5.2,1.8,29.9,0,31.4,-1.5,31.6,-1.7,31.7,-1.8,227.4,-99,227.4,-99,230.5,-102.1,227.2,-98.8,-24,12,-4,-8,-3,-9,1,-13,0
1/6/2020,5.7,2.4,-0.2,-0.8,-5.5,-1.2,6.6,1,-2746,-0.6,0.4,52.6,5.1,11.5,26.7,19.2,2.7,9.9,2.2,-0.3,1.7,-0.8,0.5,2,-0.5,0.5,2,-0.5,0.7,0.25,0,0.6917,61.9,7.4,6.9,-6,30.9,128.4,110.6,1,-6,-0.2,0,0.5,-0.7,0.5,-0.7,0.6,-0.8,2.2,0,1.8,0.4,1.7,0.5,1.3,0.9,-0.3,0,-0.7,0.4,-0.8,0.5,-1.2,0.9,1.7,0,1.5,0.2,1.5,0.2,1.6,0.1,-0.8,0,-1,0.2,-1,0.2,-0.9,0.1,-0.5,0,-0.9,0.4,-0.9,0.4,-1.3,0.8,0.25,0,0.25,0,0.75,-0.5,1,-0.75,0,0,-0.25,0.25,0,0,-0.25,0.25,7,0.4,5.2,2.2,5,2.4,5.3,2.1,29.9,1,31.4,-0.5,31.5,-0.6,31.7,-0.8,128.4,0,227.4,-99,230.5,-102.1,227.2,-98.8,-12,6,-8,2,-5,-1,1,-7,0
1/7/2020,5.7,2.4,-0.2,-0.8,-5.5,-1.2,6.6,1,-2746,-0.6,0.4,52.6,5.1,11.5,26.7,19.2,2.7,9.9,-0.3,-2.8,1.3,-1.2,-1.8,-7.2,-9.7,-0.1,-0.4,-2.9,0.2,0.25,0,0.7107,62.6,7.5,6.9,-5.6,30.9,128.4,110.6,1,-12,-0.2,0,0.5,-0.7,0.5,-0.7,0.6,-0.8,2.2,-2.5,2.2,-2.5,1.8,-2.1,1.6,-1.9,-0.3,-2.5,-0.3,-2.5,-0.7,-2.1,-0.9,-1.9,1.7,-0.4,1.7,-0.4,1.5,-0.2,1.5,-0.2,-0.8,-0.4,-0.8,-0.4,-1,-0.2,-1,-0.2,-0.5,-2.4,-0.5,-2.4,-0.9,-2,-0.9,-2,0.25,0,0.25,0,0.75,-0.5,1,-0.75,0,0,0,0,0,0,0,0,7.4,0.1,6.3,1.2,5.2,2.3,5.3,2.2,30.9,0,29.9,1,31.5,-0.6,31.6,-0.7,128.4,0,227.4,-99,230.5,-102.1,227.2,-98.8,-6,-6,-24,12,-7,-5,-3,-9,0
1/8/2020,9.2,3.2,-6.9,-13.7,-7.4,-4,5.1,-7.1,-1590,0.1,-7.3,49.4,5.3,11.8,29,24.5,6.8,24.1,-0.3,-2.8,1.3,-1.2,-1.8,-7.2,-9.7,-0.1,-0.4,-2.9,0.2,0.25,0,0.7375,60.7,6.8,6.9,-5.2,30.8,203.4,181.3,1.5,-20,-0.2,-6.7,-0.2,-6.7,0.5,-7.4,0.3,-7.2,-0.3,0,2.2,-2.5,1.8,-2.1,1.6,-1.9,-2.8,0,-0.3,-2.5,-0.7,-2.1,-0.9,-1.9,1.3,0,1.7,-0.4,1.5,-0.2,1.5,-0.2,-1.2,0,-0.8,-0.4,-1,-0.2,-1,-0.2,-2.9,0,-0.5,-2.4,-0.9,-2,-0.9,-2,0.25,0,0.25,0,0.5,-0.25,1,-0.75,0,0,0,0,-0.25,0.25,0,0,7.5,-0.7,7,-0.2,5.1,1.7,5.3,1.5,30.9,-0.1,29.9,0.9,31.4,-0.6,31.6,-0.8,128.4,75,128.4,75,227.4,-24,221.8,-18.4,-12,-8,-12,-8,-4,-16,0,-20,0
1/9/2020,9.2,3.2,-6.9,-13.7,-7.4,-4,5.1,-7.1,-1590,0.1,-7.3,49.4,5.3,11.8,29,24.5,6.8,24.1,-0.3,-2.8,1.3,-1.2,-1.8,-7.2,-9.7,-0.1,-0.4,-2.9,0.2,0.25,0,0.7189,59.5,6.9,6.8,-4.5,30.9,203.4,181.3,1.5,-6,-6.9,0,-0.2,-6.7,0.5,-7.4,0.3,-7.2,-0.3,0,2.2,-2.5,1.8,-2.1,1.6,-1.9,-2.8,0,-0.3,-2.5,-0.7,-2.1,-0.9,-1.9,1.3,0,1.7,-0.4,1.5,-0.2,1.5,-0.2,-1.2,0,-0.8,-0.4,-1,-0.2,-1,-0.2,-2.9,0,-0.5,-2.4,-0.9,-2,-0.9,-2,0.25,0,0.25,0,0.25,0,0.75,-0.5,0,0,0,0,-0.25,0.25,-0.25,0.25,6.8,0.1,7.4,-0.5,5.2,1.7,5.2,1.7,30.8,0.1,30.9,0,31.4,-0.5,31.6,-0.7,203.4,0,128.4,75,227.4,-24,221.8,-18.4,-20,14,-6,0,-8,2,-2,-4,0
1/10/2020,9.2,3.2,-6.9,-13.7,-7.4,-4,5.1,-7.1,-1590,0.1,-7.3,49.4,5.3,11.8,29,24.5,6.8,24.1,0.7,-1.8,1.2,-1.3,1.4,5.6,3.1,0.3,1.2,-1.3,0.2,0.1,-0.15,0.7045,61.5,7,6.7,-2.3,31.5,203.4,181.3,1.5,5,-6.9,0,-0.2,-6.7,0.5,-7.4,0.3,-7.2,-0.3,1,-0.3,1,2.2,-1.5,1.7,-1,-2.8,1,-2.8,1,-0.3,-1.5,-0.8,-1,1.3,-0.1,1.3,-0.1,1.7,-0.5,1.5,-0.3,-1.2,-0.1,-1.2,-0.1,-0.8,-0.5,-1,-0.3,-2.9,1.6,-2.9,1.6,-0.5,-0.8,-0.9,-0.4,0.25,-0.15,0.25,-0.15,0.25,-0.15,0.75,-0.65,0,-0.15,0,-0.15,0,-0.15,0,-0.15,6.9,0.1,7.5,-0.5,6.3,0.7,5.3,1.7,30.9,0.6,30.9,0.6,29.9,1.6,31.6,-0.1,203.4,0,128.4,75,227.4,-24,221.8,-18.4,-6,11,-12,17,-24,29,-7,12,-1
1/11/2020,6.5,2.3,3.7,-6.9,-5.6,-6,6.3,-3.1,1108,0.3,-2.7,51.2,5.2,11.1,28.4,24.7,7,20.5,0.7,-1.8,1.2,-1.3,1.4,5.6,3.1,0.3,1.2,-1.3,0.2,0.1,0,0.7355,63.4,6.8,6.6,-1.9,31.4,259.9,234.3,1.9,8,-6.9,10.6,-6.9,10.6,-0.2,3.9,0.5,3.2,0.7,0,-0.3,1,2.2,-1.5,1.7,-1,-1.8,0,-2.8,1,-0.3,-1.5,-0.8,-1,1.2,0,1.3,-0.1,1.7,-0.5,1.5,-0.3,-1.3,0,-1.2,-0.1,-0.8,-0.5,-1,-0.3,-1.3,0,-2.9,1.6,-0.5,-0.8,-0.9,-0.4,0.1,0,0.25,-0.15,0.25,-0.15,0.75,-0.65,-0.15,0.15,0,0,0,0,0,0,7,-0.2,6.8,0,7,-0.2,5.2,1.6,31.5,-0.1,30.8,0.6,29.9,1.5,31.6,-0.2,203.4,56.5,203.4,56.5,128.4,131.5,230.5,29.4,5,3,-20,28,-12,20,-3,11,0
1/12/2020,6.5,2.3,3.7,-6.9,-5.6,-6,6.3,-3.1,1108,0.3,-2.7,51.2,5.2,11.1,28.4,24.7,7,20.5,0.7,-1.8,1.2,-1.3,1.4,5.6,3.1,0.3,1.2,-1.3,0.2,0.1,0,0.7657,63,6.5,6.4,-1.3,31.4,259.9,234.3,1.9,12,3.7,0,-6.9,10.6,-0.2,3.9,0.5,3.2,0.7,0,-0.3,1,2.2,-1.5,1.7,-1,-1.8,0,-2.8,1,-0.3,-1.5,-0.8,-1,1.2,0,1.3,-0.1,1.7,-0.5,1.5,-0.3,-1.3,0,-1.2,-0.1,-0.8,-0.5,-1,-0.3,-1.3,0,-2.9,1.6,-0.5,-0.8,-0.9,-0.4,0.1,0,0.25,-0.15,0.25,-0.15,0.75,-0.65,0,0,0,0,0,0,0,0,6.8,-0.3,6.9,-0.4,7.4,-0.9,5,1.5,31.4,0,30.9,0.5,30.9,0.5,31.5,-0.1,259.9,0,203.4,56.5,128.4,131.5,230.5,29.4,8,4,-6,18,-6,18,-5,17,0
1/1/2021,6.5,2.3,3.7,-6.9,-5.6,-6,6.3,-3.1,1108,0.3,-2.7,51.2,5.2,11.1,28.4,24.7,7,20.5,0.9,-1.6,1.2,-1.3,0.9,3.6,1.1,0.5,2,-0.5,1.4,0.1,0,0.7625,64.5,6.3,6.3,-0.7,31.5,259.9,234.3,1.9,7,3.7,0,-6.9,10.6,-0.2,3.9,0.5,3.2,0.7,0.2,0.7,0.2,-0.3,1.2,1.8,-0.9,-1.8,0.2,-1.8,0.2,-2.8,1.2,-0.7,-0.9,1.2,0,1.2,0,1.3,-0.1,1.5,-0.3,-1.3,0,-1.3,0,-1.2,-0.1,-1,-0.3,-1.3,0.8,-1.3,0.8,-2.9,2.4,-0.9,0.4,0.1,0,0.1,0,0.25,-0.15,0.75,-0.65,0,0,-0.15,0.15,0,0,0,0,6.5,-0.2,7,-0.7,7.5,-1.2,5.2,1.1,31.4,0.1,31.5,0,30.9,0.6,31.5,0,259.9,0,203.4,56.5,128.4,131.5,230.5,29.4,12,-5,5,2,-12,19,-7,14,0
1/2/2021,5,2,3.5,-2.9,0.9,-2.7,6.6,0.1,767,0.4,0.4,51.5,5.2,11,27.6,21.3,4.8,14.2,0.9,-1.6,1.2,-1.3,0.9,3.6,1.1,0.5,2,-0.5,1.4,0.1,0,0.7776,63.9,5.8,5.9,-0.1,31.5,287.9,259.7,2.1,9,3.7,-0.2,3.7,-0.2,-6.9,10.4,0.5,3,0.9,0,0.7,0.2,-0.3,1.2,1.8,-0.9,-1.6,0,-1.8,0.2,-2.8,1.2,-0.7,-0.9,1.2,0,1.2,0,1.3,-0.1,1.5,-0.3,-1.3,0,-1.3,0,-1.2,-0.1,-1,-0.3,-0.5,0,-1.3,0.8,-2.9,2.4,-0.9,0.4,0.1,0,0.1,0,0.25,-0.15,0.5,-0.4,0,0,0,0,0,0,-0.25,0.25,6.3,-0.5,6.8,-1,6.8,-1,5.1,0.7,31.5,0,31.4,0.1,30.8,0.7,31.4,0.1,259.9,28,259.9,28,203.4,84.5,227.4,60.5,7,2,8,1,-20,29,-4,13,0
1/3/2021,5,2,3.5,-2.9,0.9,-2.7,6.6,0.1,767,0.4,0.4,51.5,5.2,11,27.6,21.3,4.8,14.2,0.9,-1.6,1.2,-1.3,0.9,3.6,1.1,0.5,2,-0.5,1.4,0.1,0,0.7604,64.4,5.7,5.6,0.2,31.5,287.9,259.7,2.1,12,3.5,0,3.7,-0.2,-6.9,10.4,0.5,3,0.9,0,0.7,0.2,-0.3,1.2,1.8,-0.9,-1.6,0,-1.8,0.2,-2.8,1.2,-0.7,-0.9,1.2,0,1.2,0,1.3,-0.1,1.5,-0.3,-1.3,0,-1.3,0,-1.2,-0.1,-1,-0.3,-0.5,0,-1.3,0.8,-2.9,2.4,-0.9,0.4,0.1,0,0.1,0,0.25,-0.15,0.25,-0.15,0,0,0,0,0,0,-0.25,0.25,5.8,-0.1,6.5,-0.8,6.9,-1.2,5.2,0.5,31.5,0,31.4,0.1,30.9,0.6,31.4,0.1,287.9,0,259.9,28,203.4,84.5,227.4,60.5,9,3,12,0,-6,18,-8,20,0
1/4/2021,5,2,3.5,-2.9,0.9,-2.7,6.6,0.1,767,0.4,0.4,51.5,5.2,11,27.6,21.3,4.8,14.2,1.1,-1.4,1.1,-1.4,0.5,2,-0.5,0.4,1.6,-0.9,1.5,0.1,0,0.7758,63.5,5.5,5.4,11.1,31.4,287.9,259.7,2.1,19,3.5,0,3.7,-0.2,-6.9,10.4,0.5,3,0.9,0.2,0.9,0.2,0.7,0.4,2.2,-1.1,-1.6,0.2,-1.6,0.2,-1.8,0.4,-0.3,-1.1,1.2,-0.1,1.2,-0.1,1.2,-0.1,1.7,-0.6,-1.3,-0.1,-1.3,-0.1,-1.3,-0.1,-0.8,-0.6,-0.5,-0.4,-0.5,-0.4,-1.3,0.4,-0.5,-0.4,0.1,0,0.1,0,0.1,0,0.25,-0.15,0,0,0,0,-0.15,0.15,0,0,5.7,-0.2,6.3,-0.8,7,-1.5,6.3,-0.8,31.5,-0.1,31.5,-0.1,31.5,-0.1,29.9,1.5,287.9,0,259.9,28,203.4,84.5,227.4,60.5,12,7,7,12,5,14,-24,43,0
